Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,"list of nodes and their children, you would wanna start at the route and basically create a stack data structure and push the nodes going down the stack all the way down to all the way down the left sub until you reach a leaf.",252,478,17.699718,29.945002,,,0.023391610011458397,0.006323099136352539,0.051680922508239746,0.007313100155442953,0.006559924688190222,0.09851648658514023,0.0022871890105307102,0.010577403008937836,0.0058298115618526936,0.022392284125089645,0.1066606268286705,0.638267993927002,0.06821224093437195,0.25875046849250793,0.07481430470943451,0.009840494953095913,0.0009340184624306858,0.16834470629692078,0.01519332081079483,0.08911681175231934,0.008261269889771938,0.005068930797278881,0.011392866261303425,0.00027625876828096807,0.0013901302590966225,0.010457050055265427,0.02289661578834057,0.02647978998720646,0.0009699052316136658,0.0021823118440806866,0.0008358444320037961,0.006959917023777962,0.0007337512797676027,0.0010433777933940291,0.27341222763061523,0.000923259009141475,0.0033261317294090986,0.01323525421321392,0.0014288652455434203,0.009989794343709946,0.06645722687244415,0.0013401516480371356,0.0008556571556255221,0.002013840014114976,0.013807226903736591,0.018355295062065125,0.0009159184992313385,0.0022257203236222267,0.008804824203252792,0.0032042169477790594,0.013100857846438885,0.009224437177181244,0.009849307127296925,0.006856153253465891,0.009166148491203785,0.008796711452305317,0.018097467720508575,0.8253880143165588,0.05631628632545471,0.026360584422945976,0.019837429746985435,0.018016310408711433,,,,,,
unknown,"And that would be the first note that you would put into your list or wherever you're storing your pre reversal, And then from there, you move up the tree, each time you encounter a parent node, you would want to go through its left sub trees and repeat the process, searching all the leaves.",479,771,30.345001,44.611523,,,0.016496410593390465,0.0036091108340770006,0.07647901028394699,0.010294368490576744,0.0010376123245805502,0.011518523097038269,0.006441470235586166,0.011568635702133179,0.008587629534304142,0.02771681360900402,0.19971920549869537,1.0918341875076294,0.06603395938873291,0.21832431852817535,0.01354859210550785,0.031808219850063324,0.005803469568490982,0.3504694402217865,0.0025748121552169323,0.004252959508448839,0.001091756159439683,0.0035875015892088413,0.01054123230278492,0.00235975650139153,0.0011402068194001913,0.004280115012079477,0.09140530973672867,0.042057350277900696,0.0007153441547416151,0.019089195877313614,0.0024649272672832012,0.013056647963821888,0.0005356795154511929,0.0008811492589302361,0.4448734223842621,0.004046082962304354,0.0011212181998416781,0.008381301537156105,0.0009143817005679011,0.010650016367435455,0.08407171070575714,0.009289269335567951,0.0008737919270060956,0.0005204186891205609,0.003959502559155226,0.07261159271001816,0.0016545993275940418,0.0009300854871980846,0.005729469936341047,0.019958730787038803,0.004820905160158873,0.0034739964175969362,0.04204097017645836,0.0057408674620091915,0.0073921214789152145,0.005770403426140547,0.010520197451114655,0.8750038743019104,0.04318322241306305,0.016907453536987305,0.014527938328683376,0.015436852350831032,,,,,,
unknown,And you'll will end with searching your right.,772,818,45.102394,47.108246,,,0.010788711719214916,0.0023611902724951506,0.0715898647904396,0.01081108022481203,0.001399302389472723,0.021219773218035698,0.00597779918462038,0.00808615144342184,0.010553032159805298,0.04233718290925026,0.24266408383846283,1.061495065689087,0.10803618282079697,0.2363041788339615,0.01683126762509346,0.025968406349420547,0.003699792781844735,0.20697300136089325,0.003731946926563978,0.0074481298215687275,0.0016663239803165197,0.004183450248092413,0.012594449333846569,0.0013702585129067302,0.0013114430475980043,0.005140664987266064,0.03463711589574814,0.033573731780052185,0.0006390310009010136,0.006519128102809191,0.0024610518012195826,0.007328273728489876,0.00048044309369288385,0.0010587379802018404,0.3724455237388611,0.002145186997950077,0.0008826110861264169,0.007527604233473539,0.0014028340810909867,0.006194541696459055,0.09241526573896408,0.008896778337657452,0.000932093767914921,0.0006173652946017683,0.005159628577530384,0.05307459458708763,0.0020409051794558764,0.001048039412125945,0.0073016188107430935,0.013338911347091198,0.0060634128749370575,0.005056282971054316,0.023699842393398285,0.01754993572831154,0.019302133470773697,0.0133126275613904,0.021162427961826324,0.7295209169387817,0.08272391557693481,0.03795040771365166,0.03202128782868385,0.0313398502767086,,,,,,
unknown,And then you'll be given at the end a list of all your notes in the pre order to first order.,819,912,47.638565,51.759842,0.8876256,,0.004549071658402681,0.0020142821595072746,0.02777766063809395,0.004620743915438652,0.003121715970337391,0.030232733115553856,0.0176572073251009,0.0047726985067129135,0.0058594136498868465,0.057632844895124435,0.4958021938800812,1.1495481729507446,0.01823258027434349,0.13051745295524597,0.029474278911948204,0.06132764741778374,0.0030789903830736876,0.3663395345211029,0.002785236109048128,0.0060083018615841866,0.0025324816815555096,0.00965153332799673,0.00577031634747982,0.002106093568727374,0.0007531040464527905,0.0065511493012309074,0.050784070044755936,0.019051579758524895,0.000268235249677673,0.013576598837971687,0.006029293406754732,0.026242325082421303,0.0006373185897246003,0.0016267055179923773,0.1454455703496933,0.004314699210226536,0.00171287904959172,0.006921092048287392,0.00334597984328866,0.009411445818841457,0.051757823675870895,0.0429053008556366,0.0007792400429025292,0.0010047315154224634,0.005909305531531572,0.08198311179876328,0.000706056656781584,0.0009898142889142036,0.0036595745477825403,0.006027557421475649,0.008060934953391552,0.01963154971599579,0.05154362693428993,0.0050356523133814335,0.005515202414244413,0.004337980877608061,0.008678003214299679,0.7617489099502563,0.09361638128757477,0.039439983665943146,0.03962082788348198,0.04270755499601364,,,,,,
unknown,That was very detailed.,913,936,52.64921,53.367634,,,0.0073886290192604065,0.0026255985721945763,0.026110393926501274,0.0033611475955694914,0.004539999645203352,0.035124521702528,0.019347671419382095,0.006147569511085749,0.004815226886421442,0.05092880502343178,0.5065373778343201,1.0092308521270752,0.01227657776325941,0.10920538008213043,0.035395845770835876,0.09289713948965073,0.0020200745202600956,0.3087868094444275,0.0036083341110497713,0.00794578343629837,0.00408449862152338,0.01315211970359087,0.004661723040044308,0.0025564052630215883,0.0008810391882434487,0.009172058664262295,0.039635904133319855,0.017584210261702538,0.00028354249661788344,0.011090408079326153,0.007317863870412111,0.032889533787965775,0.0006117232842370868,0.002137128496542573,0.09950298070907593,0.004342520143836737,0.0021411606576293707,0.006574227474629879,0.00633583776652813,0.016557252034544945,0.06030125916004181,0.09281444549560547,0.0007647694437764585,0.0016189616871997714,0.003962405491620302,0.13719339668750763,0.0008575747488066554,0.0013174602063372731,0.004230649210512638,0.007110497914254665,0.010353868827223778,0.027638696134090424,0.08210152387619019,0.006668283138424158,0.006507546175271273,0.005142776761204004,0.009284297935664654,0.5050306916236877,0.17089088261127472,0.1006484404206276,0.09639633446931839,0.0903380885720253,,,,,,
unknown,Thank you so much.,937,955,53.527283,54.16588,,,0.01712770387530327,0.003529440611600876,0.024793781340122223,0.002365382853895426,0.007172341458499432,0.04795079305768013,0.007962166331708431,0.006425701081752777,0.004272332414984703,0.05170134827494621,0.3510756194591522,0.4013924300670624,0.006933985278010368,0.04954220727086067,0.052635159343481064,0.11872068047523499,0.0016732111107558012,0.12844187021255493,0.006080708932131529,0.011092868633568287,0.006166132632642984,0.008619517087936401,0.002717060036957264,0.0018777380464598536,0.0008049309253692627,0.004628229886293411,0.03169407695531845,0.010010533966124058,0.0003924121556337923,0.008786862716078758,0.003028084058314562,0.2598748505115509,0.00036751554580405354,0.0011661979369819164,0.05293896794319153,0.0054327137768268585,0.0013906704261898994,0.0036733585875481367,0.004039065446704626,0.008851980790495872,0.06051461771130562,0.24409420788288116,0.0004626396403182298,0.0016839171294122934,0.008889773860573769,0.22781434655189514,0.0006153776776045561,0.0010573877952992916,0.003978857770562172,0.012467152439057827,0.006131527479737997,0.027392078191041946,0.07912188023328781,0.03065723367035389,0.024152176454663277,0.015663662925362587,0.01802242361009121,0.15377475321292877,0.15472576022148132,0.1713714748620987,0.22135721147060394,0.18592169880867004,,,,,,
unknown,"So now that you've told me, like, how you did pre.",956,1006,55.12377,57.379913,0.9410511,,0.08868557214736938,0.01383040752261877,0.04933944717049599,0.00872450228780508,0.0023607320617884398,0.010983153246343136,0.002790558384731412,0.01372160017490387,0.004765254445374012,0.009518308565020561,0.1383773535490036,0.08004163205623627,0.0052434043027460575,0.03504306077957153,0.04270235821604729,0.1906810700893402,0.0011182838352397084,0.03363386541604996,0.0017832618905231357,0.004155040252953768,0.0028420069720596075,0.002120745601132512,0.0022210951428860426,0.003689798293635249,0.0010975912446156144,0.0038768230006098747,0.10976335406303406,0.009060661308467388,0.0006351260235533118,0.03180740401148796,0.0009816032834351063,0.7805525660514832,0.000260863482253626,0.0005141469882801175,0.10991235077381134,0.032884612679481506,0.004674692638218403,0.006280858069658279,0.0012323982082307339,0.04515112191438675,0.027409745380282402,0.20690122246742249,0.0004408184322528541,0.0007545164553448558,0.032809313386678696,0.4300474524497986,0.0003637791669461876,0.0007451392011716962,0.002416676376014948,0.041460901498794556,0.006811667699366808,0.00510967755690217,0.12897220253944397,0.015002122148871422,0.022450052201747894,0.017116744071245193,0.020581334829330444,0.08368170261383057,0.1504877656698227,0.23673804104328156,0.2911669909954071,0.17573004961013794,,,,,,
unknown,Can you tell me about where you would use pre?,1007,1053,58.077282,60.413246,0.9466553,,0.05877495929598808,0.008287042379379272,0.0461462177336216,0.007206379901617765,0.0053809829987585545,0.026824120432138443,0.009476720355451107,0.008123837411403656,0.01047814916819334,0.006541974376887083,0.15260754525661469,0.2673395872116089,0.0476442314684391,0.1578737050294876,0.05234256386756897,0.08173184096813202,0.003808580804616213,0.15152235329151154,0.004686887376010418,0.012296509929001331,0.0037714240606874228,0.005353865679353476,0.025289449840784073,0.0014720088802278042,0.0012758637312799692,0.003987534437328577,0.14845441281795502,0.011567559093236923,0.000801558664534241,0.02849632501602173,0.004444491118192673,0.6254000067710876,0.0005130220088176429,0.0007877298630774021,0.47373637557029724,0.01115594245493412,0.003185736946761608,0.0037807023618370295,0.0013937803450971842,0.025350360199809074,0.02471286803483963,0.03359217569231987,0.0007189211901277304,0.000874332501552999,0.05230530723929405,0.18384458124637604,0.00076203205389902,0.000923157436773181,0.00477988924831152,0.026457343250513077,0.005435453727841377,0.0038335591088980436,0.0448770634829998,0.003452726174145937,0.005191823001950979,0.004599492531269789,0.007865985855460167,0.2617547810077667,0.16990426182746887,0.18862836062908173,0.2166372537612915,0.1346476823091507,,,,,,
unknown,"I think that one use case for, Russell would be to create a copy of the exact binary tree.",1054,1144,61.603672,67.166504,,,0.013300085440278053,0.0034767333418130875,0.013616391457617283,0.024051327258348465,0.008200512267649174,0.06101872771978378,0.002736948896199465,0.004281164612621069,0.00956819113343954,0.007582942023873329,0.08229497820138931,0.27867087721824646,0.05849849060177803,0.257093608379364,0.06562818586826324,0.01188692171126604,0.003516401629894972,0.18648335337638855,0.004117405973374844,0.024366164579987526,0.004241653718054295,0.0029166878666728735,0.02573493681848049,0.00036685721715912223,0.0010941653745248914,0.004468987695872784,0.12490187585353851,0.008869138546288013,0.0016415773425251245,0.014988986775279045,0.0010527553968131542,0.013058261945843697,0.0007091014413163066,0.00046177563490346074,0.6054490208625793,0.003566123079508543,0.002330310409888625,0.007751623634248972,0.0006441592704504728,0.020681187510490417,0.04242630675435066,0.0010352545650675893,0.0006438568816520274,0.0005302056670188904,0.11805564165115356,0.028439123183488846,0.0005871916655451059,0.0010909392731264234,0.006776104681193829,0.010870905593037605,0.006442899350076914,0.002346595050767064,0.01507754810154438,0.0008244094206020236,0.0015433150110766292,0.0026040668599307537,0.012207655236124992,0.8621501326560974,0.06546731293201447,0.018912222236394882,0.01627543941140175,0.014577816240489483,,,,,,
unknown,"So when a binary trees created, some the order in which...",1145,1203,67.56385,70.26579,,,0.013553677126765251,0.004710868000984192,0.047146275639534,0.013570789247751236,0.0013391512911766768,0.009722709655761719,0.006908559240400791,0.01032829936593771,0.01471022516489029,0.01627517119050026,0.14819180965423584,0.775029718875885,0.21928618848323822,0.4158990681171417,0.017984813079237938,0.016312817111611366,0.005350504070520401,0.2016349583864212,0.001763438107445836,0.004729903768748045,0.0013298194389790297,0.004027998074889183,0.0423680879175663,0.0014775404706597328,0.0017619618447497487,0.0028670784085989,0.04431586340069771,0.05584994703531265,0.001054959138855338,0.00759819196537137,0.003965429030358791,0.007554113864898682,0.0008694713469594717,0.0008796260808594525,0.4934011995792389,0.003265747334808111,0.0025942812208086252,0.006764027755707502,0.0009657417540438473,0.015367214567959309,0.044539134949445724,0.0009959045564755797,0.002257885877043009,0.0006510028033517301,0.019481703639030457,0.0237137358635664,0.0017928497400134802,0.0017065767897292972,0.0035677594132721424,0.006884318310767412,0.0033005322329699993,0.0038902699016034603,0.01502890046685934,0.0015942916506901383,0.0024779047816991806,0.0038201299030333757,0.010187621228396893,0.948697030544281,0.016474656760692596,0.00567576615139842,0.005434298422187567,0.006800771225243807,,,,,,
unknown,You add the elements matters.,1204,1233,70.520004,71.64,,,0.010157122276723385,0.003573915222659707,0.06709984689950943,0.012637022882699966,0.0005662990151904523,0.007367764599621296,0.006145079154521227,0.011050239205360413,0.012652437202632427,0.011244113557040691,0.1280629187822342,0.7330726385116577,0.1239834576845169,0.5776672959327698,0.012759649194777012,0.016954520717263222,0.004550870507955551,0.14666350185871124,0.0019088743720203638,0.004750314634293318,0.0011231967946514487,0.0038728322833776474,0.027770642191171646,0.001684754155576229,0.0017736621666699648,0.005257455166429281,0.048927076160907745,0.06085655465722084,0.0007106235134415329,0.008028101176023483,0.0023750599939376116,0.007076179143041372,0.0011423181276768446,0.0007126376149244606,0.49964049458503723,0.003292117966338992,0.0020750509575009346,0.007153645157814026,0.001069671823643148,0.009078169241547585,0.14029988646507263,0.0016390089876949787,0.001903473399579525,0.0008130998467095196,0.011955884285271168,0.029476884752511978,0.0015802141278982162,0.0016664922004565597,0.004142103251069784,0.010109511204063892,0.004712018184363842,0.004030239302664995,0.011003118939697742,0.0015796007355675101,0.0022511177230626345,0.0028754672966897488,0.007165365852415562,0.9299829602241516,0.02743806131184101,0.009616252966225147,0.008834615349769592,0.01046733744442463,,,,,,
